date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:00:12	49794/49794	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jan%202018%2018:30:09%20GMT	https://www.instagram.com/jiitconverge/	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.instagram.com/jiitconverge/index.html	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:13	124263/124263	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jan%202018%2018:30:10%20GMT	https://www.znetlive.com/	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.znetlive.com/index.html	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:13	4448/4448	---M--	200	added ('OK')	image/png	etag:%222c98999a76cd21:0%22	http://www.jiitconverge.com/Converge/images/bg/bg_grey.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/bg/bg_grey.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:14	944/944	---M--	200	added ('OK')	image/png	etag:%229717ec99a76cd21:0%22	http://www.jiitconverge.com/Converge/images/bg/bg_white.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/bg/bg_white.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:14	1216/1216	---M--	200	added ('OK')	image/png	etag:%22ff34729ca76cd21:0%22	http://www.jiitconverge.com/Converge/images/buttons/back-arrow-black.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/buttons/back-arrow-black.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:15	1211/1211	---M--	200	added ('OK')	image/png	etag:%22e01d629ea76cd21:0%22	http://www.jiitconverge.com/Converge/images/buttons/back-arrow-white.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/buttons/back-arrow-white.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:15	1220/1220	---M--	200	added ('OK')	image/png	etag:%224097749ca76cd21:0%22	http://www.jiitconverge.com/Converge/images/buttons/back-arrow-black-right.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/buttons/back-arrow-black-right.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:15	1221/1221	---M--	200	added ('OK')	image/png	etag:%2295cecc9ca76cd21:0%22	http://www.jiitconverge.com/Converge/images/buttons/back-arrow-white-right.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/buttons/back-arrow-white-right.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:16	1224/1224	---M--	200	added ('OK')	image/png	etag:%22c31afa9ca76cd21:0%22	http://www.jiitconverge.com/Converge/images/buttons/down-arrow-black.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/buttons/down-arrow-black.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:16	54759/54759	---M--	200	added ('OK')	image/jpeg	etag:%2218a85a99a76cd21:0%22	http://www.jiitconverge.com/Converge/images/bg/bg_black.jpg	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/bg/bg_black.jpg	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:16	1231/1231	---M--	200	added ('OK')	image/png	etag:%221525c79da76cd21:0%22	http://www.jiitconverge.com/Converge/images/buttons/down-arrow-white.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/buttons/down-arrow-white.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:17	996/996	---M--	200	added ('OK')	image/png	etag:%22a3bd35ada76cd21:0%22	http://www.jiitconverge.com/Converge/images/event/event2.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/event/event2.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:22	34979/34979	---M--	200	added ('OK')	image/png	etag:%228fc0f7aca76cd21:0%22	http://www.jiitconverge.com/Converge/images/event/event1.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/event/event1.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:23	35508/35508	---M--	200	added ('OK')	image/jpeg	etag:%226b5474afa76cd21:0%22	http://www.jiitconverge.com/Converge/images/event-bg/cultural-poly.jpg	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/event-bg/cultural-poly.jpg	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:23	35955/35955	---M--	200	added ('OK')	image/jpeg	etag:%2226ff0b0a76cd21:0%22	http://www.jiitconverge.com/Converge/images/event-bg/informal-poly.jpg	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/event-bg/informal-poly.jpg	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:27	23737/23737	---M--	200	added ('OK')	image/jpeg	etag:%2237fc3eb0a76cd21:0%22	http://www.jiitconverge.com/Converge/images/event-bg/technical-poly.jpg	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/event-bg/technical-poly.jpg	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:27	37412/37412	---M--	200	added ('OK')	image/jpeg	etag:%2279ecedafa76cd21:0%22	http://www.jiitconverge.com/Converge/images/event-bg/sports-poly.jpg	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/event-bg/sports-poly.jpg	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:28	26853/26853	---M--	200	added ('OK')	image/png	etag:%221646aab0a76cd21:0%22	http://www.jiitconverge.com/Converge/images/event-bg/youth-marathon-poly.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/event-bg/youth-marathon-poly.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:00:29	968/968	---M--	200	added ('OK')	image/png	etag:%2279c365c2a76cd21:0%22	http://www.jiitconverge.com/Converge/images/meetteam/mt_3.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/meetteam/mt_3.png	(from http://www.jiitconverge.com/Converge/html/home.html)
