date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:05:54	34979/34979	U-----	200	untouched ('')	image/png	etag:%228fc0f7aca76cd21:0%22	http://www.jiitconverge.com/Converge/images/event/event1.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/event/event1.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:05:54	996/996	U-----	200	untouched ('')	image/png	etag:%22a3bd35ada76cd21:0%22	http://www.jiitconverge.com/Converge/images/event/event2.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/event/event2.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:05:54	35508/35508	U-----	200	untouched ('')	image/jpeg	etag:%226b5474afa76cd21:0%22	http://www.jiitconverge.com/Converge/images/event-bg/cultural-poly.jpg	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/event-bg/cultural-poly.jpg	(from http://www.jiitconverge.com/Converge/html/home.html)
00:05:55	35955/35955	U-----	200	untouched ('')	image/jpeg	etag:%2226ff0b0a76cd21:0%22	http://www.jiitconverge.com/Converge/images/event-bg/informal-poly.jpg	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/event-bg/informal-poly.jpg	(from http://www.jiitconverge.com/Converge/html/home.html)
00:05:55	37412/37412	U-----	200	untouched ('')	image/jpeg	etag:%2279ecedafa76cd21:0%22	http://www.jiitconverge.com/Converge/images/event-bg/sports-poly.jpg	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/event-bg/sports-poly.jpg	(from http://www.jiitconverge.com/Converge/html/home.html)
00:05:55	23737/23737	U-----	200	untouched ('')	image/jpeg	etag:%2237fc3eb0a76cd21:0%22	http://www.jiitconverge.com/Converge/images/event-bg/technical-poly.jpg	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/event-bg/technical-poly.jpg	(from http://www.jiitconverge.com/Converge/html/home.html)
00:05:55	26853/26853	U-----	200	untouched ('')	image/png	etag:%221646aab0a76cd21:0%22	http://www.jiitconverge.com/Converge/images/event-bg/youth-marathon-poly.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/event-bg/youth-marathon-poly.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:05:56	8842/8842	U-----	200	untouched ('')	image/png	etag:%221d3432c1a76cd21:0%22	http://www.jiitconverge.com/Converge/images/meetteam/mt_1.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/meetteam/mt_1.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:05:56	13292/13292	U-----	200	untouched ('')	image/png	etag:%221a8e94c3a76cd21:0%22	http://www.jiitconverge.com/Converge/images/meetteam/mt_2.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/meetteam/mt_2.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:05:57	968/968	U-----	200	untouched ('')	image/png	etag:%2279c365c2a76cd21:0%22	http://www.jiitconverge.com/Converge/images/meetteam/mt_3.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/meetteam/mt_3.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:05:57	12595/12595	U-----	200	untouched ('')	image/png	etag:%22ac3be3c3a76cd21:0%22	http://www.jiitconverge.com/Converge/images/meetteam/mt_4.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/meetteam/mt_4.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:05:57	13599/13599	U-----	200	untouched ('')	image/png	etag:%22735e47c4a76cd21:0%22	http://www.jiitconverge.com/Converge/images/meetteam/mt_5.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/meetteam/mt_5.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:05:57	2042/2042	U-----	200	untouched ('')	image/png	etag:%2290ac55c4a76cd21:0%22	http://www.jiitconverge.com/Converge/images/meetteam/mt_7.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/meetteam/mt_7.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:05:58	33950/33950	U-----	200	untouched ('')	image/png	etag:%22f0d1dc6a76cd21:0%22	http://www.jiitconverge.com/Converge/images/reachus/reach-us1.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/reachus/reach-us1.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:05:58	7435/7435	U-----	200	untouched ('')	image/png	etag:%22f3a939c6a76cd21:0%22	http://www.jiitconverge.com/Converge/images/reachus/reach-us2.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/reachus/reach-us2.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:05:58	7439/7439	U-----	200	untouched ('')	image/png	etag:%225442ffc9a76cd21:0%22	http://www.jiitconverge.com/Converge/images/title/sprite-converge.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/title/sprite-converge.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:05:59	3327/3327	U-----	200	untouched ('')	image/png	etag:%226dca27caa76cd21:0%22	http://www.jiitconverge.com/Converge/images/title/title-converge.png	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.jiitconverge.com/Converge/images/title/title-converge.png	(from http://www.jiitconverge.com/Converge/html/home.html)
00:05:59	97362/97362	U-----	200	untouched ('')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.12.0/jquery.min.js	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/ajax.googleapis.com/ajax/libs/jquery/1.12.0/jquery.min.js	(from http://www.jiitconverge.com/Converge/html/home.html)
00:06:00	51/51	U--MCZ	200	updated ('OK')	text/plain	date:Fri,%2026%20Jan%202018%2018:36:00%20GMT	https://fonts.googleapis.com/robots.txt		(from http://www.jiitconverge.com/Converge/html/home.html)
00:06:01	5558/5558	---M--	200	added ('OK')	text/plain	date:Fri,%2005%20Jan%202018%2011:30:10%20GMT	https://www.znetlive.com/robots.txt		(from http://www.jiitconverge.com/Converge/html/home.html)
00:06:02	1465008/1465008	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2026%20Jan%202018%2018:35:50%20GMT	https://www.facebook.com/jiitconverge	C:/Users/Nikhil/Desktop/Website/parakram.github.io/Events/www.facebook.com/jiitconverge.html	(from http://www.jiitconverge.com/Converge/html/home.html)
00:06:03	187/187	---M-Z	200	added ('OK')	text/plain	date:Fri,%2012%20Jan%202018%2023:07:55%20GMT	https://www.instagram.com/robots.txt		(from http://www.jiitconverge.com/Converge/html/home.html)
00:06:04	529/529	---MCZ	200	added ('OK')	text/plain	date:Fri,%2026%20Jan%202018%2018:36:04%20GMT	https://www.facebook.com/robots.txt		(from http://www.jiitconverge.com/Converge/html/home.html)
