date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:17:37	43009/43009	---M--	200	added ('OK')	application/javascript	etag:%225a583ac2-a801%22	http://troika.ieeedtu.com/javaScript/particles.js	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/javaScript/particles.js	(from http://troika.ieeedtu.com/indexMob.html)
04:17:38	13999/13999	---M--	200	added ('OK')	image/gif	etag:%225a583ac2-36af%22	http://troika.ieeedtu.com/img/Preloader_3.gif	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/Preloader_3.gif	(from http://troika.ieeedtu.com/css/style.css)
04:17:38	37045/37045	---MCZ	200	added ('OK')	application/javascript	etag:W/%225869c96cc8f19086aee625d670d741f9%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	C:/Users/Ezby/Downloads/pk.com/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	(from http://troika.ieeedtu.com/indexMob.html)
04:17:39	2199/2199	---MCZ	200	added ('OK')	text/css	date:Mon,%2003%20Oct%202016%2013:16:24%20GMT	https://cdnjs.cloudflare.com/ajax/libs/normalize/5.0.0/normalize.min.css	C:/Users/Ezby/Downloads/pk.com/cdnjs.cloudflare.com/ajax/libs/normalize/5.0.0/normalize.min.css	(from http://troika.ieeedtu.com/index.html)
04:17:40	1754/1754	---M--	200	added ('OK')	text/css	etag:%225a583ac2-6da%22	http://troika.ieeedtu.com/css/modalStyle.css	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/css/modalStyle.css	(from http://troika.ieeedtu.com/index.html)
04:17:41	15086/15086	---M--	200	added ('OK')	image/x-icon	etag:%225a583ac2-3aee%22	http://troika.ieeedtu.com/assets/favicon.ico	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/assets/favicon.ico	(from http://troika.ieeedtu.com/index.html)
04:17:41	27641/27641	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-6bf9%22	http://troika.ieeedtu.com/img/BG5.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/BG5.jpg	(from http://troika.ieeedtu.com/css/style.css)
04:17:43	63934/63934	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-f9be%22	http://troika.ieeedtu.com/img/BG11.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/BG11.jpg	(from http://troika.ieeedtu.com/css/style.css)
04:17:43	97163/97163	---MCZ	200	added ('OK')	application/javascript	etag:W/%22573f46fe-17b8b%22	https://code.jquery.com/jquery-1.12.4.min.js	C:/Users/Ezby/Downloads/pk.com/code.jquery.com/jquery-1.12.4.min.js	(from http://troika.ieeedtu.com/index.html)
04:17:50	7351/7351	---MCZ	200	added ('OK')	application/javascript	etag:W/%228c0690aba26e6d48c6fb2c331394b39576cc9ec8%22	https://rawgit.com/mayognaise/aframe-mouse-cursor-component/master/dist/aframe-mouse-cursor-component.min.js	C:/Users/Ezby/Downloads/pk.com/rawgit.com/mayognaise/aframe-mouse-cursor-component/master/dist/aframe-mouse-cursor-component.min.js	(from http://troika.ieeedtu.com/index.html)
04:17:50	1108413/1108413	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2018%20Oct%202017%2020:53:09%20GMT	https://aframe.io/releases/0.7.0/aframe.min.js	C:/Users/Ezby/Downloads/pk.com/aframe.io/releases/0.7.0/aframe.min.js	(from http://troika.ieeedtu.com/index.html)
04:17:50	43/43	---M--	200	added ('OK')	image/gif	etag:W/%22a62294da748d2a40cd851591b46f770a%22	https://static1.squarespace.com/static/585a4892bebafba69928fcd7/58d854001e5b6cc3c401841b/58d854938419c267b73956cb/1490572452018/b.gif	C:/Users/Ezby/Downloads/pk.com/static1.squarespace.com/static/585a4892bebafba69928fcd7/58d854001e5b6cc3c401841b/58d854938419c267b73956cb/1490572452018/b.gif	(from http://troika.ieeedtu.com/index.html)
04:17:52	423/423	---M--	200	added ('OK')	application/octet-stream	etag:%225a583ac2-1a7%22	http://troika.ieeedtu.com/assets/Moon_3D_Model/moon.mtl	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/assets/Moon_3D_Model/moon.mtl	(from http://troika.ieeedtu.com/index.html)
04:17:58	103658/103658	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jun%202016%2014:42:18%20GMT	https://cdnjs.cloudflare.com/ajax/libs/gsap/1.16.1/TweenMax.min.js	C:/Users/Ezby/Downloads/pk.com/cdnjs.cloudflare.com/ajax/libs/gsap/1.16.1/TweenMax.min.js	(from http://troika.ieeedtu.com/index.html)
04:18:01	927/927	---M--	200	added ('OK')	application/octet-stream	etag:%225a58a1ac-39f%22	http://troika.ieeedtu.com/assets/ship/rocket1.mtl	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/assets/ship/rocket1.mtl	(from http://troika.ieeedtu.com/index.html)
04:19:10	487133/487133	---M--	200	added ('OK')	application/octet-stream	etag:%225a58a1ac-76edd%22	http://troika.ieeedtu.com/assets/ship/rocket1.obj	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/assets/ship/rocket1.obj	(from http://troika.ieeedtu.com/index.html)
04:20:08	341901/341901	---M--	200	added ('OK')	application/octet-stream	etag:%225a583ac2-5378d%22	http://troika.ieeedtu.com/assets/mars-obj/mars.gltf	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/assets/mars-obj/mars.gltf	(from http://troika.ieeedtu.com/index.html)
04:22:32	1753306/1753306	---M--	200	added ('OK')	application/octet-stream	etag:%225a583ac2-1ac0da%22	http://troika.ieeedtu.com/assets/earth-obj/earth.gltf	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/assets/earth-obj/earth.gltf	(from http://troika.ieeedtu.com/index.html)
04:24:12	2302338/2302338	---M--	200	added ('OK')	application/octet-stream	etag:%225a583ac2-232182%22	http://troika.ieeedtu.com/assets/nasa-aqua-satellite-obj/nasa-aqua-satellite.gltf	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/assets/nasa-aqua-satellite-obj/nasa-aqua-satellite.gltf	(from http://troika.ieeedtu.com/index.html)
04:24:20	42910/42910	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-a79e%22	http://troika.ieeedtu.com/assets/space.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/assets/space.jpg	(from http://troika.ieeedtu.com/index.html)
04:24:34	84355/84355	---MC-	200	added ('OK')	application/javascript	date:Wed,%2022%20Jun%202016%2014:42:33%20GMT	http://cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	C:/Users/Ezby/Downloads/pk.com/cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	(from http://troika.ieeedtu.com/index.html)
04:24:41	34856/34856	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jun%202016%2014:47:00%20GMT	https://cdnjs.cloudflare.com/ajax/libs/velocity/1.2.2/velocity.min.js	C:/Users/Ezby/Downloads/pk.com/cdnjs.cloudflare.com/ajax/libs/velocity/1.2.2/velocity.min.js	(from http://troika.ieeedtu.com/index.html)
04:24:43	13257/13257	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jun%202016%2014:47:00%20GMT	https://cdnjs.cloudflare.com/ajax/libs/velocity/1.2.2/velocity.ui.min.js	C:/Users/Ezby/Downloads/pk.com/cdnjs.cloudflare.com/ajax/libs/velocity/1.2.2/velocity.ui.min.js	(from http://troika.ieeedtu.com/index.html)
04:24:44	469/469	---M--	200	added ('OK')	application/javascript	etag:%225a583ac2-1d5%22	http://troika.ieeedtu.com/javaScript/modalScript.js	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/javaScript/modalScript.js	(from http://troika.ieeedtu.com/index.html)
04:24:58	89318/89318	---M--	200	added ('OK')	image/jpeg	etag:%225a58a9b3-15ce6%22	http://troika.ieeedtu.com/img/ChandanSir.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/ChandanSir.jpg	(from http://troika.ieeedtu.com/team.html)
04:25:05	29198/29198	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-720e%22	http://troika.ieeedtu.com/img/VicechairpersonAryanMittal.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/VicechairpersonAryanMittal.jpg	(from http://troika.ieeedtu.com/team.html)
04:25:12	39746/39746	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-9b42%22	http://troika.ieeedtu.com/img/Rashigarggeneralsecretary.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/Rashigarggeneralsecretary.jpg	(from http://troika.ieeedtu.com/team.html)
04:25:16	23903/23903	---M--	200	added ('OK')	image/jpeg	etag:%225a583ac2-5d5f%22	http://troika.ieeedtu.com/img/himanshusir.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/himanshusir.jpg	(from http://troika.ieeedtu.com/team.html)
04:25:43	156118/156118	---M--	200	added ('OK')	image/jpeg	etag:%225a58c9d9-261d6%22	http://troika.ieeedtu.com/img/souravsir.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/souravsir.jpg	(from http://troika.ieeedtu.com/team.html)
04:25:46	2983326/2983326	---M--	200	added ('OK')	application/octet-stream	etag:%225a583ac2-2d859e%22	http://troika.ieeedtu.com/assets/Moon_3D_Model/moon.obj	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/assets/Moon_3D_Model/moon.obj	(from http://troika.ieeedtu.com/index.html)
04:25:47	121204/121204	---M--	200	added ('OK')	text/css	etag:%225a583ac2-1d974%22	http://troika.ieeedtu.com/css/bootstrap.min.css	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/css/bootstrap.min.css	(from http://troika.ieeedtu.com/events.html)
04:25:48	2672/2672	---M--	200	added ('OK')	text/css	etag:%225a47bd3f-a70%22	http://troika.ieeedtu.com/css/event-default-theme.css	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/css/event-default-theme.css	(from http://troika.ieeedtu.com/events.html)
04:25:48	9918/9918	---M--	200	added ('OK')	text/css	etag:%225a583ac2-26be%22	http://troika.ieeedtu.com/css/events.css	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/css/events.css	(from http://troika.ieeedtu.com/events.html)
04:25:48	13784/13784	---M--	200	added ('OK')	text/html	etag:%225a5b97e1-35d8%22	http://troika.ieeedtu.com/event/bits.html	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/event/bits.html	(from http://troika.ieeedtu.com/events.html)
04:25:49	11514/11514	---M--	200	added ('OK')	text/html	etag:%225a5b97e1-2cfa%22	http://troika.ieeedtu.com/event/bytes.html	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/event/bytes.html	(from http://troika.ieeedtu.com/events.html)
04:25:50	12973/12973	---M--	200	added ('OK')	text/html	etag:%225a5b97e1-32ad%22	http://troika.ieeedtu.com/event/radix.html	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/event/radix.html	(from http://troika.ieeedtu.com/events.html)
04:25:54	25984/25984	---M--	200	added ('OK')	image/png	etag:%225a583ac2-6580%22	http://troika.ieeedtu.com/img/ICONS/BITS1.png	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/ICONS/BITS1.png	(from http://troika.ieeedtu.com/events.html)
04:25:59	26853/26853	---M--	200	added ('OK')	image/png	etag:%225a583ac2-68e5%22	http://troika.ieeedtu.com/img//ICONS/BYTES1.png	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/ICONS/BYTES1.png	(from http://troika.ieeedtu.com/events.html)
04:26:00	93810/93810	---M--	200	added ('OK')	image/jpeg	etag:%225a58c9d9-16e72%22	http://troika.ieeedtu.com/img/yaman.jpg	C:/Users/Ezby/Downloads/pk.com/troika.ieeedtu.com/img/yaman.jpg	(from http://troika.ieeedtu.com/team.html)
